parcel_id,ndvi_value,temperature_c,rainfall_mm,sensor_status,date,sensor_status_clean,mill_id,crop_type,sowing_date,area_hectares
PARCEL_014,0.387,19.2,0.0,OK,2026-01-29,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,0.404,28.9,0.0,OK,2026-02-04,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_024,0.199,34.0,0.0,OK,2026-01-05,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_008,0.572,31.2,0.0,OK,2026-05-27,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_010,0.63,35.3,0.0,OK,2026-04-12,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_025,0.519,30.0,0.0,OK,2026-05-09,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_007,0.775,18.4,0.0,OK,2026-05-16,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_025,0.592,26.3,0.0,error,2026-04-16,bad,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,0.666,28.4,4.5,OK,2026-05-07,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_004,0.646,26.2,0.0,OK,2026-03-19,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_007,0.734,24.4,0.0,OK,2026-03-11,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_007,0.728,20.0,0.0,OK,2026-02-23,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_022,0.26,16.8,0.0,OK,2026-02-07,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_018,0.559,30.9,0.0,OK,2026-03-31,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_009,0.72,27.2,0.0,OK,2026-04-15,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_023,-0.06,22.4,0.0,OK,2026-01-01,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,0.649,32.1,3.5,OK ,2026-05-20,bad,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_022,0.792,34.5,0.0,OK,2026-04-10,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_007,0.742,32.4,0.0,OK,2026-04-03,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_014,0.432,33.9,0.0,NaN,2026-01-20,bad,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_014,0.67,21.0,0.0,OK,2026-04-20,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_007,0.838,31.4,0.0,OK,2026-03-24,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_008,0.8,35.2,0.0,OK,2026-04-15,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_019,0.859,33.7,0.0,OK,2026-02-18,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_016,0.071,26.5,0.0,OK,2026-01-05,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_005,0.558,31.2,0.0,OK,2026-04-04,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_023,0.509,18.5,0.0,OK,2026-05-04,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_018,0.572,18.6,0.0,OK,2026-02-10,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_012,0.101,17.3,0.0,OK,2026-01-09,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_004,0.775,20.8,5.0,OK,2026-03-10,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_004,0.36,30.1,0.4,OK,2026-05-20,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_002,0.843,20.3,0.0,OK,2026-03-30,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_013,0.206,23.8,3.5,OK,2026-01-20,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_016,0.822,26.2,1.8,Error,2026-03-01,bad,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,0.825,33.8,0.0,OK,2026-02-18,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_003,0.605,34.4,0.0,OK,2026-04-26,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_016,0.235,30.4,0.0,OK,2026-02-06,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_016,0.798,24.1,0.0,OK,2026-04-24,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_016,0.602,27.0,0.0,OK,2026-05-25,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_003,0.214,26.7,0.0,OK,2026-01-07,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_019,0.422,24.5,0.0,OK,2026-05-19,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_013,0.332,28.9,3.8,OK,2026-03-06,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,0.85,18.0,0.0,OK,2026-04-02,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,0.609,32.9,0.0,OK,2026-04-22,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_017,0.681,28.7,0.0,NA,2026-02-16,bad,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,0.591,30.4,0.0,OK,2026-05-30,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_015,0.506,17.9,8.0, OK,2026-05-22,bad,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_025,0.37,33.4,1.2,OK,2026-02-11,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_019,0.313,32.1,0.0,OK,2026-01-18,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,0.302,22.4,0.0,OK,2026-01-13,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_009,0.67,23.6,0.0,OK,2026-05-12,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_022,0.874,17.5,0.0,OK,2026-03-07,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_025,0.463,30.0,0.0,OK,2026-05-13,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_024,0.356,24.8,0.0,OK,2026-02-06,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_007,0.449,22.1,0.0,OK,2026-02-04,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_002,0.833,21.8,0.0,OK,2026-02-24,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_021,0.367,20.5,0.0,OK,2026-04-20,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_003,0.43,30.0,0.0,OK,2026-04-25,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_001,0.878,23.9,0.0,OK,2026-05-10,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_015,0.307,31.9,0.0,NaN,2026-01-09,bad,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_019,0.866,32.0,0.0,OK,2026-03-27,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_023,0.635,18.1,0.0,OK,2026-04-20,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_019,0.429,34.4,0.0,OK,2026-04-26,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_005,0.52,34.2,0.0,OK,2026-05-28,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_014,0.666,24.2,0.0,OK,2026-03-25,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_024,0.505,29.7,0.0,error,2026-03-05,bad,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_009,0.311,33.9,4.4,NA,2026-02-21,bad,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_008,0.371,29.1,0.0,OK ,2026-02-18,bad,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_007,0.689,26.1,0.0,OK,2026-05-08,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_007,0.499,28.7,3.6,OK,2026-05-06,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_024,0.199,29.3,0.0,NA,2026-01-11,bad,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_015,0.722,16.0,0.0,OK,2026-03-03,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_019,0.592,23.3,4.7,OK,2026-03-13,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_018,0.45,29.7,0.0,OK,2026-05-28,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_003,0.11,17.7,0.0,OK,2026-01-09,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_007,0.64,32.0,0.0,OK,2026-03-07,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_009,0.097,27.0,0.0,OK,2026-01-27,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_010,0.795,23.9,4.9,OK,2026-03-01,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_014,0.613,16.6,0.0,OK,2026-05-13,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_023,0.598,17.0,0.0,OK,2026-05-08,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_010,0.483,31.1,2.5,OK,2026-01-31,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_012,0.394,33.0,0.0,OK,2026-03-21,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_025,0.262,23.4,0.0,OK,2026-01-30,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,0.151,22.9,0.0,OK,2026-01-09,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,0.139,21.6,0.0,OK,2026-02-13,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_011,0.685,20.7,0.0,OK,2026-04-21,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_009,0.779,20.2,0.0,OK,2026-04-05,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_009,0.236,33.4,7.2,OK,2026-02-25,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_003,0.324,21.9,0.0,ERROR,2026-03-10,bad,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_012,0.84,34.1,0.0,OK,2026-04-14,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_001,0.352,35.1,0.0,OK,2026-03-11,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_004,0.38,29.5,0.0,OK,2026-04-08,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_020,0.229,15.9,0.0,OK,2026-01-26,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_001,0.21,32.2,3.6,OK,2026-01-17,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_007,0.635,29.2,0.0,OK,2026-04-04,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_008,0.58,24.3,0.0,Error,2026-05-24,bad,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,0.789,28.2,0.0,OK,2026-04-23,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_003,0.295,26.4,0.0,OK,2026-03-12,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,0.57,33.8,0.0,OK,2026-05-06,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_015,0.495,15.5,0.0,OK,2026-03-12,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_002,0.128,32.7,0.0,OK,2026-01-07,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,0.506,34.4,0.0,OK,2026-04-26,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_020,0.804,35.1,0.0,OK,2026-05-03,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_003,0.479,31.0,0.0,OK ,2026-05-10,bad,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,0.549,23.3,0.0,OK,2026-05-04,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_012,0.766,18.9,0.0,OK,2026-05-20,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_005,0.094,29.0,0.0,OK,2026-01-15,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_022,0.85,21.0,0.0,ok,2026-04-08,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_004,0.44,20.0,5.0,OK,2026-01-11,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_023,0.177,16.1,0.0,OK,2026-01-22,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_019,0.386,25.0,0.0,ERROR,2026-02-06,bad,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_022,0.513,15.9,0.0,OK,2026-04-17,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_017,0.471,31.1,0.0,OK,2026-04-20,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_012,0.809,18.5,0.0,OK,2026-04-24,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_007,0.828,23.3,0.0,OK,2026-03-14,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_003,0.164,19.5,0.0,error,2026-01-25,bad,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_025,0.081,27.2,0.0,OK,2026-01-07,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_010,0.628,32.5,0.0,OK,2026-03-07,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_015,0.321,24.5,7.3,OK,2026-02-02,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_022,0.536,25.0,0.0,OK,2026-04-18,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_002,0.954,34.7,2.9,NaN,2026-04-09,bad,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_004,0.59,35.3,0.0,OK,2026-05-14,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_023,0.782,26.9,0.0,OK,2026-03-29,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_003,0.303,33.3,0.0,OK,2026-02-27,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_014,0.778,25.4,0.0,OK,2026-03-04,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,0.225,31.9,0.0,OK,2026-01-12,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_022,0.42,33.0,0.0,OK,2026-05-05,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_024,0.422,22.7,0.0,OK,2026-03-06,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_024,0.641,34.8,0.0,OK,2026-03-01,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_017,0.264,16.5,0.0,OK,2026-02-05,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_004,0.629,21.4,0.0,OK,2026-05-11,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_025,0.392,24.4,0.0,OK,2026-02-17,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,0.448,26.5,0.0,OK ,2026-05-16,bad,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_012,0.348,31.2,0.0,OK,2026-03-08,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_012,0.298,25.4,0.0,OK,2026-03-12,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_022,0.074,30.9,0.0,OK,2026-01-02,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_015,0.199,29.7,0.0,OK,2026-02-03,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_012,0.526,22.5,0.0,OK,2026-05-22,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_008,0.442,19.2,0.0,OK,2026-05-18,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_001,0.186,15.8,0.0,OK,2026-02-01,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_005,0.568,35.0,6.3,OK,2026-04-29,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_015,0.513,33.5,1.6,OK,2026-01-30,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_016,0.339,31.4,0.0,OK,2026-02-25,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,0.544,19.6,1.4,OK,2026-02-17,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_016,0.682,21.3,0.0,OK,2026-05-10,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_017,0.602,34.2,0.0,OK,2026-04-13,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_007,0.502,31.4,0.0,ok,2026-05-21,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_025,0.143,26.0,0.0,OK,2026-01-20,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_011,0.235,25.0,0.0,OK,2026-01-17,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,0.866,29.6,0.0,OK,2026-03-30,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,0.633,20.4,4.0,OK,2026-03-21,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_023,0.207,31.3,0.0,OK,2026-01-08,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_010,0.533,32.3,2.9,OK,2026-05-25,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_001,0.781,34.2,0.0,OK,2026-04-26,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_017,0.764,32.9,0.0, OK,2026-04-11,bad,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_006,0.569,30.2,0.0,NA,2026-04-08,bad,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_017,0.582,29.1,0.5,OK,2026-04-26,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_024,0.551,30.2,0.0,OK,2026-03-19,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_016,0.61,18.2,0.0,OK,2026-05-07,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,0.35,21.3,0.0,OK,2026-01-03,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_003,0.135,18.3,0.0,OK,2026-01-02,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_004,0.601,20.7,5.5,OK,2026-03-15,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_010,0.526,28.9,0.0,OK,2026-05-07,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_007,0.373,31.8,0.0,OK,2026-01-18,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_010,0.435,15.6,0.0,OK,2026-04-14,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_020,0.187,23.6,0.0,OK ,2026-02-11,bad,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_004,0.686,30.1,0.0,OK,2026-05-10,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_009,0.601,25.9,0.0,OK,2026-05-17,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_010,0.691,21.3,0.0,OK,2026-02-23,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_010,0.667,23.6,0.0,OK,2026-03-12,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_005,0.404,16.5,0.0,OK,2026-03-14,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_019,0.444,30.1,5.0,OK,2026-05-18,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_015,0.724,33.6,8.6,OK,2026-05-11,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_006,0.446,32.2,1.8,OK,2026-05-19,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_005,0.349,34.9,0.0,OK,2026-02-20,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_017,0.155,26.5,0.0,OK,2026-01-05,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_022,0.61,30.2,0.0,OK,2026-05-04,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_022,0.384,16.1,0.0,OK,2026-01-22,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_010,0.333,32.5,0.0,OK,2026-01-08,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_024,0.62,33.2,0.0,OK,2026-05-20,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,0.455,33.8,0.0,OK,2026-03-22,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_023,0.139,19.1,0.0,error,2026-01-18,bad,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_011,0.259,31.9,0.0,OK,2026-03-06,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_009,0.329,20.4,0.0,OK,2026-03-18,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_014,0.775,28.7,0.0,OK,2026-03-28,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_015,0.714,34.3,0.0,OK,2026-02-06,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_016,0.233,30.5,0.0,OK,2026-01-27,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_011,0.567,33.4,0.0,OK,2026-05-19,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_023,0.495,34.9,0.0,OK,2026-04-30,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,0.345,31.6,0.0, OK,2026-03-18,bad,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_024,0.243,25.6,0.0,OK,2026-01-17,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_014,0.273,31.3,0.0,OK,2026-01-12,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_019,0.81,32.8,0.0,OK,2026-04-01,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_016,0.62,22.9,0.0,OK,2026-04-05,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_014,0.569,25.2,0.0,OK,2026-05-21,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_024,0.33,34.9,0.0,OK,2026-01-25,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,0.119,18.4,0.0,OK,2026-02-10,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,0.481,34.7,0.0,OK,2026-05-20,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_010,0.786,16.4,5.4,OK,2026-02-22,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_005,0.597,25.0,2.4,NaN,2026-03-21,bad,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_012,0.264,22.5,4.0,Error,2026-03-25,bad,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_018,0.392,18.6,0.0, OK,2026-01-14,bad,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_022,0.66,33.1,0.0,OK,2026-02-18,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_023,0.58,20.2,0.0,OK,2026-05-30,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_001,0.521,16.4,0.0,OK,2026-03-12,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_020,0.777,32.1,0.2,OK,2026-04-19,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_025,0.601,23.8,0.0,OK,2026-05-24,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_016,0.161,25.7,0.0,OK,2026-01-20,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_003,0.167,21.5,7.4,OK,2026-03-06,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_016,0.566,23.7,0.0,OK,2026-03-24,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_021,0.603,33.5,0.0,OK,2026-03-28,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_018,0.169,27.6,0.0,OK,2026-01-10,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_015,0.5,22.6,3.5,OK,2026-05-02,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_007,0.847,28.3,0.0,error,2026-03-22,bad,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_025,0.924,17.2,0.0,OK,2026-03-27,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_007,0.432,23.1,0.0,OK,2026-05-12,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_005,0.391,18.2,0.0,NA,2026-03-07,bad,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_016,0.627,28.1,0.0,OK,2026-05-26,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_004,0.604,16.0,7.2, OK,2026-03-07,bad,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_003,0.46,25.5,0.0,OK,2026-05-15,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_005,0.604,15.7,0.0,NA,2026-03-12,bad,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_009,0.499,17.8,0.0,OK,2026-05-29,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_010,0.323,24.1,0.3,OK,2026-01-23,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_005,0.682,25.9,0.0,ERROR,2026-03-24,bad,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_017,0.781,30.8,0.0,OK,2026-02-22,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_018,0.576,18.8,0.0,OK,2026-05-13,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_025,0.619,21.7,0.0,OK,2026-04-12,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,0.618,23.3,0.0,OK,2026-03-30,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_020,0.284,15.7,0.0,OK,2026-01-24,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_021,0.55,31.1,0.0,OK,2026-03-25,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_006,0.452,25.0,0.0,,2026-05-25,bad,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_021,0.407,35.0,1.0,OK,2026-05-22,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_024,0.75,20.1,0.0,OK,2026-05-24,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_025,0.215,23.6,0.0,OK,2026-02-21,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_016,0.673,27.4,0.0,OK,2026-03-02,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,0.807,21.0,0.0,OK,2026-04-05,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_017,0.391,16.6,0.0, OK,2026-01-27,bad,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_024,0.487,21.4,0.0,OK,2026-01-26,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_009,0.307,17.8,0.0,OK,2026-03-12,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_003,0.121,30.8,0.0, OK,2026-02-09,bad,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_020,0.079,28.4,0.0,OK,2026-02-17,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_022,0.213,16.0,0.0,OK,2026-01-10,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_009,0.351,17.3,6.2,OK,2026-02-24,good,MILL_EAST,sugarcane,2026-02-18,1.57
